CustomerID,Max of InvoiceDate,Distinct Count of InvoiceDate,Sum of Revenue,Recency,Frequency,Monetary,RFM Score
13949,40884.39931,6,2447.12,5,4,5,545
13950,40875.61389,5,728.56,5,4,3,543
13951,40710.69653,3,674.45,2,3,3,233
13952,40675.81042,3,3246.09,1,3,5,135
13953,40879.66944,7,3515.68,5,4,5,545
13954,40885.53472,3,378.59,5,3,2,532
13955,40732.72153,2,322.96,2,2,2,222
13956,40881.55556,5,1019.27,5,4,4,544
13958,40514.71042,1,-102.45,1,0,1,101
13959,40807.62917,3,598.2,2,3,3,233
13960,40865.64375,2,230.22,4,2,1,421
13962,40865.36597,2,169.55,4,2,1,421
13963,40578.61319,4,664.54,1,3,3,133
13967,40741.50139,1,80.7,2,0,1,201
13969,40879.63264,20,8982.61,5,5,5,555
13971,40878.35208,11,2702.22,5,5,5,555
13972,40816.49583,2,190.25,3,2,1,321
13973,40599.63958,1,264.7,1,0,2,102
13974,40837.61181,1,413.59,3,0,2,302
13975,40855.55486,7,2438.19,4,4,5,445
13976,40680.38403,1,357.98,1,0,2,102
13978,40872.48333,2,196.79,4,2,1,421
13979,40813.56389,1,869.87,2,0,3,203
13980,40826.56528,1,200.14,3,0,1,301
13982,40847.68333,5,1861.11,3,4,4,344
13983,40857.4625,13,2590.46,4,5,5,455
13984,40860.52639,6,488.03,4,4,3,443
13985,40882.7125,16,7024.53,5,5,5,555
13986,40869.625,1,320.46,4,0,2,402
13988,40867.42708,9,4098.8,4,5,5,455
13989,40821.40764,2,1266.08,3,2,4,324
13990,40673.63819,1,311.3,1,0,2,102
13991,40874.67917,7,850.63,4,4,3,443
13992,40856.64097,1,76.8,4,0,1,401
13993,40854.54167,12,3409.66,3,5,5,355
13994,40883.46181,6,2313.14,5,4,5,545
13995,40871.59861,6,1383.49,4,4,4,444
13999,40876.56944,15,3865.26,5,5,5,555
14000,40680.57222,2,633.71,1,2,3,123
14001,40841.43819,4,2030.33,3,3,5,335
14002,40752.66319,2,529.73,2,2,3,223
14004,40843.61111,7,4582.64,3,4,5,345
14005,40877.52847,5,2874.72,5,4,5,545
14006,40771.40208,3,962.19,2,3,4,234
14009,40688.65764,3,685.93,1,3,3,133
14012,40609.51806,1,328.8,1,0,2,102
14013,40776.62569,3,473.02,2,3,3,233
14014,40809.55417,1,505.18,2,0,3,203
14015,40834.41806,1,917.34,3,0,4,304
14016,40732.60208,5,4328.46,2,4,5,245
14019,40840.42569,4,1398.96,3,3,4,334
14020,40870.39028,2,642.8,4,2,3,423
14021,40731.65694,3,631.9,2,3,3,233
14022,40661.61042,1,440,1,0,2,102
14023,40879.58194,2,584.07,5,2,3,523
14024,40765.47917,2,327.7,2,2,2,222
14027,40826.37569,1,104.82,3,0,1,301
14029,40823.61528,2,467.66,3,2,2,322
14030,40868.7,8,2358.84,4,5,5,455
14031,40879.71736,23,16050.64,5,5,5,555
14032,40884.64097,18,2929.84,5,5,5,555
14034,40864.58472,4,614.09,4,3,3,433
14035,40858.41875,5,1428.02,4,4,4,444
14036,40602.39306,1,626.65,1,0,3,103
14037,40710.58125,2,147.2,2,2,1,221
14038,40808.56736,4,1554.48,2,3,4,234
14039,40853.575,1,152.2,3,0,1,301
14040,40846.52917,15,3533.34,3,5,5,355
14041,40620.55903,1,141.41,1,0,1,101
14044,40860.50347,4,647.87,4,3,3,433
14045,40777.64375,4,1659.75,2,3,4,234
14046,40602.61667,1,154.99,1,0,1,101
14047,40878.48819,7,1290.01,5,4,4,544
14048,40609.57569,2,375.13,1,2,2,122
14049,40870.51389,6,5541.84,4,4,5,445
14050,40855.41667,2,746.36,3,2,3,323
14051,40886.43056,26,15579.34,5,5,5,555
14052,40867.52083,1,225.36,4,0,1,401
14053,40762.60208,2,260.25,2,2,2,222
14054,40821.65903,1,92.46,3,0,1,301
14055,40780.62778,1,725.64,2,0,3,203
14056,40885.56667,29,8077.06,5,5,5,555
14057,40863.43889,18,6141.1,4,5,5,455
14059,40620.42083,1,183.6,1,0,1,101
14060,40882.52014,20,6140.42,5,5,5,555
14062,40877.41944,12,10464.85,5,5,5,555
14064,40857.55139,7,1169.57,4,4,4,444
14066,40620.51458,1,152.55,1,0,1,101
14067,40823.43125,2,374.7,3,2,2,322
14068,40566.66806,1,265.85,1,0,2,102
14071,40883.51875,9,1315.1,5,5,4,554
14073,40865.67639,2,139.54,4,2,1,421
14075,40882.35972,3,942.26,5,3,4,534
14076,40757.63819,1,118.67,2,0,1,201
14077,40846.52431,5,499.42,3,4,3,343
14078,40785.51111,6,1049.37,2,4,4,244
14079,40762.50694,1,375.1,2,0,2,202
14080,40854.46458,1,45.6,3,0,1,301
14081,40619.6,4,891.77,1,3,3,133
14082,40522.45972,1,182.25,1,0,1,101
14083,40882.55139,9,1003.66,5,5,4,554
14085,40884.57361,18,4418.62,5,5,5,555
14087,40884.52847,2,178.72,5,2,1,521
14088,40876.67778,14,50588.89,5,5,5,555
14089,40830.44306,1,161,3,0,1,301
14090,40562.45208,1,76.32,1,0,1,101
14092,40879.50903,17,4063.1,5,5,5,555
14093,40874.68542,1,433.86,4,0,2,402
14096,40882.72014,18,57921.52,5,5,5,555
14098,40850.42569,1,147.35,3,0,1,301
14099,40870.57847,12,3092.97,4,5,5,455
14100,40749.45903,1,191.95,2,0,1,201
14101,40813.51944,6,5976.79,2,4,5,245
14102,40881.65139,8,1060.33,5,5,4,554
14104,40732.53472,2,216.21,2,2,1,221
14105,40801.67569,2,1260.33,2,2,4,224
14107,40835.50833,8,2688.48,3,5,5,355
14108,40856.44514,3,594.16,4,3,3,433
14109,40863.57708,2,112.2,4,2,1,421
14110,40883.51806,13,5669.65,5,5,5,555
14111,40872.57222,5,688.6,4,4,3,443
14112,40864.52083,12,2822.17,4,5,5,455
14113,40883.5125,8,1802.92,5,5,4,554
14114,40613.40417,2,386.53,1,2,2,122
14116,40867.43681,5,1382.74,4,4,4,444
14117,40743.40903,1,90,2,0,1,201
14119,40532.58194,1,-19.9,1,0,1,101
14121,40883.51319,6,2765.3,5,4,5,545
14124,40802.56389,1,419.58,2,0,2,202
14125,40876.53264,3,2725.67,5,3,5,535
14126,40879.48958,3,643.63,5,3,3,533
14127,40764.45069,3,709.71,2,3,3,233
14128,40826.5,2,637.5,3,2,3,323
14129,40885.45972,4,1123.86,5,3,4,534
14130,40567.67014,1,480.91,1,0,3,103
14132,40884.56597,12,3580.13,5,5,5,555
14133,40757.48194,5,590.34,2,4,3,243
14135,40885.48472,15,4690.31,5,5,5,555
14138,40885.53056,2,982.38,5,2,4,524
14139,40840.56528,1,415.82,3,0,2,302
14140,40883.37847,3,935.05,5,3,4,534
14141,40884.41181,6,894.03,5,4,3,543
14142,40513.68958,1,311.81,1,0,2,102
14143,40753.40833,1,115.8,2,0,1,201
14145,40840.50694,5,3742.2,3,4,5,345
14146,40878.42917,6,3256.57,5,4,5,545
14147,40837.56667,3,483.4,3,3,3,333
14148,40653.50139,1,157.2,1,0,1,101
14149,40674.52361,3,274.43,1,3,2,132
14150,40851.42014,2,658.64,3,2,3,323
14152,40811.5375,3,611.09,2,3,3,233
14154,40647.68472,2,1345.62,1,2,4,124
14155,40620.59236,1,118.75,1,0,1,101
14156,40877.45417,65,115736.59,5,5,5,555
14157,40867.48056,3,392.44,4,3,2,432
14158,40846.63056,1,507.66,3,0,3,303
14159,40867.525,14,4625.5,4,5,5,455
14161,40671.48681,3,1097.62,1,3,4,134
14162,40713.48333,2,289.36,2,2,2,222
14163,40799.6375,4,2445.91,2,3,5,235
14164,40816.51667,2,1631.77,3,2,4,324
14165,40611.52708,1,120.44,1,0,1,101
14167,40847.60347,4,562.59,3,3,3,333
14171,40788.69653,1,363.79,2,0,2,202
14173,40876.49583,4,450.84,5,3,2,532
14174,40853.55347,1,134.46,3,0,1,301
14175,40835.57083,7,3108.06,3,4,5,345
14176,40589.55,5,574,1,4,3,143
14177,40802.41111,5,544.51,2,4,3,243
14178,40878.50069,7,1600.26,5,4,4,544
14179,40846.50486,2,714.93,3,2,3,323
14180,40876.45556,31,4640.77,5,5,5,555
14184,40820.52986,1,452.89,3,0,2,302
14185,40555.57778,1,197.65,1,0,1,101
14188,40878.40694,10,2018.91,5,5,4,554
14189,40884.66319,24,4634.31,5,5,5,555
14191,40885.39097,14,4690.01,5,5,5,555
14193,40819.39861,2,853.39,3,2,3,323
14194,40882.44306,31,11233.75,5,5,5,555
14195,40685.43681,3,962.7,1,3,4,134
14196,40780.43403,1,335.52,2,0,2,202
14198,40882.69028,7,663.5,5,4,3,543
14199,40668.57222,1,185.4,1,0,1,101
14201,40826.56042,9,688.04,3,5,3,353
14204,40884.56806,1,150.61,5,0,1,501
14205,40876.49722,4,263.78,5,3,2,532
14206,40647.69306,2,308.26,1,2,2,122
14208,40792.53333,1,151.74,2,0,1,201
14209,40876.42917,7,2067.13,5,4,5,545
14210,40795.53819,7,1900.89,2,4,4,244
14211,40833.55764,13,2208.3,3,5,5,355
14212,40797.53125,1,1070.48,2,0,4,204
14213,40515.40764,1,-1192.2,1,0,0,100
14214,40856.43819,7,1000.23,4,4,4,444
14215,40875.51319,7,1777.92,4,4,4,444
14216,40883.62222,4,1839.3,5,3,4,534
14217,40885.49514,24,1948.36,5,5,4,554
14218,40844.41667,1,169.48,3,0,1,301
14219,40882.68264,1,89.94,5,0,1,501
14220,40639.55764,2,632.4,1,2,3,123
14221,40844.57083,10,3432.89,3,5,5,355
14222,40709.69583,1,683.17,2,0,3,203
14223,40794.56806,4,975.23,2,3,4,234
14224,40776.55833,4,1046.87,2,3,4,234
14226,40858.48194,7,2184.24,4,4,5,445
14227,40860.65833,13,3315.71,4,5,5,455
14229,40835.41944,6,1465.6,3,4,4,344
14231,40707.64931,5,822.06,1,4,3,143
14232,40855.51181,8,2043.93,3,5,5,355
14233,40843.39236,5,1447.51,3,4,4,344
14234,40864.74514,4,775.46,4,3,3,433
14235,40876.55972,6,3144.86,5,4,5,545
14236,40806.38403,2,490.86,2,2,3,223
14237,40513.55556,1,161,1,0,1,101
14238,40560.61111,1,146.85,1,0,1,101
14239,40843.61111,14,2323.5,3,5,5,355
14240,40856.57292,2,890.34,4,2,3,423
14241,40703.49028,1,213.7,1,0,1,101
14242,40652.49028,2,280.55,1,2,2,122
14243,40878.46667,14,2550.88,5,5,5,555
14245,40710.60625,5,1677.48,2,4,4,244
14246,40776.49306,3,1474.06,2,3,4,234
14247,40608.63958,1,136.77,1,0,1,101
14248,40568.61458,1,302.58,1,0,2,102
14250,40879.60417,3,1904.05,5,3,4,534
14251,40885.35556,5,2879.7,5,4,5,545
14256,40632.69375,3,969.06,1,3,4,134
14257,40835.56806,6,3087.27,3,4,5,345
14258,40877.64375,10,12650.08,5,5,5,555
14259,40745.44722,1,120,2,0,1,201
14261,40836.41944,2,1163.45,3,2,4,324
14262,40878.59514,8,2618.23,5,5,5,555
14264,40732.43056,3,319.47,2,3,2,232
14265,40777.56389,2,530.18,2,2,3,223
14267,40736.46597,7,1339.09,2,4,4,244
14270,40555.39792,1,492.65,1,0,3,103
14271,40661.53264,1,112.32,1,0,1,101
14272,40813.42222,2,437.96,2,2,2,222
14273,40835.55556,4,559.97,3,3,3,333
14276,40798.74236,5,1019.39,2,4,4,244
14277,40871.62569,4,3928.8,4,3,5,435
14280,40690.44236,1,134.04,1,0,1,101
14282,40883.71111,15,3701.44,5,5,5,555
14284,40856.34097,3,578.45,4,3,3,433
14285,40865.61806,4,1910.01,4,3,4,434
14286,40863.44028,5,4631.45,4,4,5,445
14287,40878.55903,4,156.23,5,3,1,531
14288,40674.63681,2,413.85,1,2,2,122
14289,40878.48889,6,911.26,5,4,3,543
14290,40875.58472,6,2307.45,5,4,5,545
14291,40885.43472,11,3873.3,5,5,5,555
14292,40879.49306,14,4819.33,5,5,5,555
14293,40883.63681,4,1046.56,5,3,4,534
14295,40846.65972,2,157.7,3,2,1,321
14297,40869.37917,5,1284.06,4,4,4,444
14298,40883.62778,45,50913.44,5,5,5,555
14299,40878.67014,18,2855.35,5,5,5,555
14300,40868.37292,1,43.2,4,0,1,401
14301,40779.37778,2,632.04,2,2,3,223
14304,40664.49306,2,272.1,1,2,2,122
14305,40815.64514,5,1803.76,2,4,4,244
14306,40835.55764,3,2083.42,3,3,5,335
14307,40798.40139,6,2995.72,2,4,5,245
14309,40878.56458,10,2319.68,5,5,5,555
14311,40661.82569,2,229.71,1,2,1,121
14312,40840.40694,6,1611.59,3,4,4,344
14314,40780.44375,1,120,2,0,1,201
14315,40865.64931,7,2456.98,4,4,5,445
14317,40822.44722,1,508.58,3,0,3,303
14320,40680.39167,3,373.11,1,3,2,132
14321,40876.40764,5,1535.79,5,4,4,544
14323,40772.48403,4,574.26,2,3,3,233
14326,40652.46389,2,183.85,1,2,1,121
14327,40723.58194,1,311.65,2,0,2,202
14329,40878.35208,14,4889.14,5,5,5,555
14331,40762.55347,2,462.66,2,2,2,222
14332,40864.49583,3,866.31,4,3,3,433
14333,40822.80903,2,351.45,3,2,2,322
14334,40870.41736,9,2555.06,4,5,5,455
14335,40870.57014,2,466.61,4,2,2,422
14336,40870.48611,4,1614.91,4,3,4,434
14338,40728.66667,4,554.22,2,3,3,233
14339,40652.47986,4,294.91,1,3,2,132
14340,40668.40556,1,134.7,1,0,1,101
14341,40841.65833,8,2161.16,3,5,5,355
14342,40865.55625,6,608.71,4,4,3,443
14344,40759.57708,8,889.93,2,5,3,253
14345,40848.41042,1,108.98,3,0,1,301
14346,40766.40764,2,1021.58,2,2,4,224
14348,40626.68264,1,409.57,1,0,2,102
14349,40876.65208,1,133.5,5,0,1,501
14350,40616.51875,2,258.7,1,2,2,122
14351,40722.49722,1,51,2,0,1,201
14352,40729.65347,4,1078.96,2,3,4,234
14353,40671.67083,1,90.6,1,0,1,101
14354,40881.48056,2,163.62,5,2,1,521
14355,40521.51111,1,174.4,1,0,1,101
14356,40826.71944,4,666.94,3,3,3,333
14357,40843.68264,1,225.12,3,0,1,301
14359,40867.55347,6,897.58,4,4,3,443
14360,40855.38333,4,2128.23,3,3,5,335
14362,40864.63056,1,151.5,4,0,1,401
14364,40778.45903,8,3717.35,2,5,5,255
14367,40878.55486,19,9139.07,5,5,5,555
14368,40567.41111,1,155,1,0,1,101
14371,40591.69097,1,100.5,1,0,1,101
14373,40528.65278,1,76.55,1,0,1,101
14375,40701.57222,1,235.56,1,0,1,101
14377,40695.56389,2,617.05,1,2,3,123
14379,40842.69653,2,348.1,3,2,2,322
14381,40834.71528,1,202.68,3,0,1,301
14382,40860.67917,1,631.48,4,0,3,403
14383,40848.66181,3,1247.69,3,3,4,334
14385,40877.65,3,202.11,5,3,1,531
14386,40590.40625,1,142.4,1,0,1,101
14387,40854.52014,3,1727.6,3,3,4,334
14388,40878.46736,10,3172.04,5,5,5,555
14389,40878.38819,5,999.72,5,4,4,544
14390,40876.57569,13,4582.22,5,5,5,555
14393,40668.76111,1,67.95,1,0,1,101
14395,40884.60694,12,3467.76,5,5,5,555
14396,40821.67292,2,487.99,3,2,3,323
14397,40886.41458,23,2561.68,5,5,5,555
14400,40745.75347,2,574.7,2,2,3,223
14401,40882.5625,14,4063.68,5,5,5,555
14403,40756.53958,5,1426.31,2,4,4,244
14404,40853.52083,7,1409.72,3,4,4,344
14406,40767.70417,1,156.75,2,0,1,201
14407,40779.58472,9,2111.08,2,5,5,255
14408,40876.48681,7,2599.03,5,4,5,545
14409,40815.7625,7,1908.25,2,4,4,244
14410,40871.46944,15,643.45,4,5,3,453
14411,40576.45556,1,1063,1,0,4,104
14412,40851.55139,3,761.33,3,3,3,333
14413,40524.56736,1,121.05,1,0,1,101
14414,40795.50625,8,1485.13,2,5,4,254
14415,40885.60972,18,5768.95,5,5,5,555
14416,40864.64028,2,490.22,4,2,3,423
14418,40883.48542,3,1951.65,5,3,4,534
14419,40876.47361,6,1051.79,5,4,4,544
14420,40801.70625,2,385.87,2,2,2,222
14421,40829.55833,2,813.11,3,2,3,323
14422,40886.47639,6,4263.64,5,4,5,545
14423,40668.63333,1,265.2,1,0,2,102
14424,40869.49167,1,322.08,4,0,2,402
14426,40868.49097,16,4142.9,4,5,5,455
14427,40836.59931,2,363.34,3,2,2,322
14428,40879.55347,7,1209.37,5,4,4,544
14431,40588.45556,2,423.26,1,2,2,122
14432,40877.33611,6,2257.12,5,4,5,545
14434,40865.37222,6,1372.8,4,4,4,444
14436,40788.42569,1,89.06,2,0,1,201
14437,40743.62222,2,-43.4,2,2,1,221
14438,40580.62222,1,131.9,1,0,1,101
14439,40567.48542,1,2661.24,1,0,5,105
14440,40878.65417,5,2357.68,5,4,5,545
14441,40886.37986,10,1575.14,5,5,4,554
14442,40885.49514,5,1561.62,5,4,4,544
14443,40833.42361,7,1400.88,3,4,4,344
14446,40886.48194,4,1021.01,5,3,4,534
14447,40868.35278,5,1163.23,4,4,4,444
14448,40877.57639,2,375.35,5,2,2,522
14449,40868.50417,4,900.64,4,3,3,433
14450,40706.44861,3,483.25,1,3,3,133
14451,40826.56806,2,662.59,3,2,3,323
14452,40876.50417,2,259.05,5,2,2,522
14453,40696.59375,1,119.93,1,0,1,101
14456,40881.58264,14,3027.56,5,5,5,555
14457,40576.40208,1,113.64,1,0,1,101
14459,40731.56597,1,1837.92,2,0,4,204
14460,40776.59653,4,434.34,2,3,2,232
14461,40738.71597,3,2103.06,2,3,5,235
14462,40823.39028,14,1962.45,3,5,4,354
14463,40788.63889,3,529.62,2,3,3,233
14465,40640.52639,3,1038.44,1,3,4,134
14466,40857.58819,7,2272.4,4,4,5,445
14467,40869.53333,4,596.26,4,3,3,433
14470,40875.43819,2,461.19,4,2,2,422
14472,40783.45903,8,1864.42,2,5,4,254
14473,40812.63194,2,234.34,2,2,1,221
14474,40843.53958,2,537.71,3,2,3,323
14475,40815.44861,6,799.82,2,4,3,243
14476,40629.65208,1,193,1,0,1,101
14477,40867.46597,5,1307.81,4,4,4,444
14479,40633.37986,2,316.25,1,2,2,122
14480,40875.69097,1,279.05,5,0,2,502
14481,40722.44306,2,636.51,2,2,3,223
14482,40868.55139,6,2022.81,4,4,5,445
14483,40737.40625,2,129.2,2,2,1,221
14484,40836.59097,1,321.92,3,0,2,302
14485,40848.51736,1,162.8,3,0,1,301
14487,40860.51181,7,1183.58,4,4,4,444
14488,40835.61042,2,1047.43,3,2,4,324
14489,40679.61875,1,463.38,1,0,2,102
14491,40711.64028,2,340.93,2,2,2,222
14493,40879.67639,7,2377.84,5,4,5,545
14494,40861.38958,1,139.56,4,0,1,401
14495,40836.51944,2,123.8,3,2,1,321
14496,40575.37569,2,538.81,1,2,3,123
14497,40585.63889,2,457.47,1,2,2,122
14498,40844.50625,5,1957.32,3,4,4,344
14499,40860.54236,3,808.44,4,3,3,433
14500,40798.69792,3,356.85,2,3,2,232
14501,40822.84375,3,190.31,3,3,1,331
14502,40867.49306,14,2322.85,4,5,5,455
14503,40883.5625,6,3543.26,5,4,5,545
14504,40839.66667,4,673.26,3,3,3,333
14505,40869.65625,11,5817.89,4,5,5,455
14506,40869.54306,5,1978.52,4,4,4,444
14507,40863.51458,7,1352.88,4,4,4,444
14508,40864.825,2,268.05,4,2,2,422
14511,40875.71181,6,1267.41,5,4,4,544
14512,40699.52708,2,275.28,1,2,2,122
14513,40786.47569,4,438.49,2,3,2,232
14514,40825.67014,4,1055.35,3,3,4,334
14515,40869.48403,6,2102.09,4,4,5,445
14517,40853.59722,2,330.45,3,2,2,322
14518,40822.61319,1,174.37,3,0,1,301
14520,40885.40694,2,270.6,5,2,2,522
14522,40862.55833,4,974.54,4,3,4,434
14523,40778.55069,1,241.09,2,0,2,202
14524,40855.52014,9,1843.83,4,5,4,454
14525,40878.37014,13,4150.07,5,5,5,555
14527,40884.51319,85,7824.64,5,5,5,555
14528,40849.71458,1,364.22,3,0,2,302
14529,40826.64375,3,620.04,3,3,3,333
14530,40861.44306,6,2862.11,4,4,5,445
14532,40650.54514,4,932.85,1,3,4,134
14533,40862.50347,9,1896.62,4,5,4,454
14534,40884.51319,25,4065.1,5,5,5,555
14535,40827.68333,4,2839.99,3,3,5,335
14536,40627.51458,1,170.95,1,0,1,101
14537,40829.45417,1,355.56,3,0,2,302
14538,40822.43819,2,388.25,3,2,2,322
14539,40871.40972,2,537.48,4,2,3,423
14540,40877.42708,3,996.26,5,3,4,534
14541,40828.42222,8,1453.35,3,5,4,354
14542,40701.34653,1,103.25,1,0,1,101
14543,40883.43889,21,3033.17,5,5,5,555
14544,40862.62917,2,2004.3,4,2,4,424
14546,40882.68958,9,2497.86,5,5,5,555
14547,40883.4625,9,4048.94,5,5,5,555
14548,40736.51319,2,652.8,2,2,3,223
14549,40575.57431,1,289.24,1,0,2,102
14550,40876.50833,2,757.37,5,2,3,523
14551,40868.56667,2,186.23,4,2,1,421
14552,40735.53403,1,164.22,2,0,1,201
14553,40867.55556,5,861.87,4,4,3,443
14554,40876.69722,4,2296.39,5,3,5,535
14555,40829.68333,2,312.54,3,2,2,322
14557,40822.85833,2,220,3,2,1,321
14560,40879.64028,24,2174.18,5,5,5,555
14561,40811.52708,3,1080.76,2,3,4,234
14562,40883.46181,22,4776.52,5,5,5,555
14565,40791.52569,6,3073.77,2,4,5,245
14566,40776.46181,1,1432,2,0,4,204
14567,40851.58125,3,1524.46,3,3,4,334
14569,40885.62361,1,227.39,5,0,1,501
14570,40606.45694,2,218.06,1,2,1,121
14572,40883.61111,10,2796.99,5,5,5,555
14573,40707.46875,12,1590.12,1,5,4,154
14576,40514.74375,1,35.4,1,0,1,101
14577,40874.53264,4,859.71,4,3,3,433
14578,40883.72083,1,168.63,5,0,1,501
14581,40870.52708,1,138.6,4,0,1,401
14582,40846.49722,1,114.11,3,0,1,301
14583,40881.52222,5,986.96,5,4,4,544
14584,40717.77292,5,1033.06,2,4,4,244
14585,40836.60625,1,157.05,3,0,1,301
14586,40659.73056,3,134.16,1,3,1,131
14587,40868.48194,10,1577.39,4,5,4,454
14589,40515.4875,1,39.75,1,0,1,101
14591,40871.58125,4,1320.21,4,3,4,434
14592,40851.69097,3,570.46,3,3,3,333
14593,40865.53333,3,617.15,4,3,3,433
14594,40879.56111,2,363.33,5,2,2,522
14595,40867.50833,6,1740.6,4,4,4,444
14597,40875.55069,2,866.24,4,2,3,423
14598,40842.55486,1,221.97,3,0,1,301
14600,40581.40833,1,393.33,1,0,2,102
14601,40876.40833,1,213.96,5,0,1,501
14603,40612.43542,1,660,1,0,3,103
14606,40885.81111,129,11647.15,5,5,5,555
14607,40871.44097,17,13867.1,4,5,5,455
14608,40882.70278,4,1785.15,5,3,4,534
14609,40814.5375,4,601.56,2,3,3,233
14616,40644.4125,3,406.08,1,3,2,132
14618,40877.57292,4,538.59,5,3,3,533
14619,40647.71736,2,379.51,1,2,2,122
14620,40682.59306,3,393.28,1,3,2,132
14621,40885.68194,6,1765.76,5,4,4,544
14622,40702.52917,1,320.58,1,0,2,102
14623,40854.58056,6,866.8,3,4,3,343
14624,40829.57222,2,225.85,3,2,1,321
14625,40701.65278,5,848.48,1,4,3,143
14626,40878.37153,7,2772.07,5,4,5,545
14627,40575.45069,1,-21.85,1,0,1,101
14628,40795.62361,2,671.96,2,2,3,223
14629,40882.70486,3,938.06,5,3,4,534
14631,40836.47014,3,1006.98,3,3,4,334
14632,40624.36736,1,114.56,1,0,1,101
14633,40620.71319,1,344.9,1,0,2,102
14636,40850.675,2,609.85,3,2,3,323
14638,40836.42361,1,443.6,3,0,2,302
14639,40834.62917,8,2952.34,3,5,5,355
14640,40871.45833,8,2024.45,4,5,5,455
14641,40865.44583,1,110.46,4,0,1,401
14642,40828.46389,1,96.12,3,0,1,301
14643,40716.61181,3,668.61,2,3,3,233
14644,40877.62361,4,780.46,5,3,3,533
14645,40730.38542,2,597.09,2,2,3,223
14646,40885.50833,77,279585.86,5,5,5,555
14647,40685.56944,1,236.04,1,0,1,101
14649,40882.52083,4,1408.61,5,3,4,534
14651,40819.66111,2,653.75,3,2,3,323
14652,40809.59792,1,114.18,2,0,1,201
14653,40885.57292,8,1926.65,5,5,4,554
14655,40883.45278,5,1930.15,5,4,4,544
14656,40717.57708,2,291.05,2,2,2,222
14657,40869.53264,5,838.27,4,4,3,443
14658,40881.64931,2,247.15,5,2,2,522
14659,40878.51181,12,2456.53,5,5,5,555
14660,40800.48194,2,285.74,2,2,2,222
14661,40860.49375,1,107.95,4,0,1,401
14662,40858.50903,4,744.32,4,3,3,433
14664,40867.45764,2,636.24,4,2,3,423
14665,40826.49583,7,1416.38,3,4,4,344
14666,40862.53958,1,195.25,4,0,1,401
14667,40876.47917,27,9169.99,5,5,5,555
14669,40645.48819,3,1259.24,1,3,4,134
14670,40606.59236,2,392.86,1,2,2,122
14672,40652.42986,2,765.55,1,2,3,123
14673,40883.60486,5,1736.4,5,4,4,544
14675,40870.54028,1,596.36,4,0,3,403
14676,40855.56181,8,2543.24,4,5,5,455
14679,40515.42153,1,-2.55,1,0,1,101
14680,40861.70764,23,27427.34,4,5,5,455
14681,40815.66111,3,498.95,2,3,3,233
14682,40699.50833,2,52,1,2,1,121
14684,40861.48125,5,1201.51,4,4,4,444
14687,40780.49931,1,628.38,2,0,3,203
14688,40879.51806,27,5096.11,5,5,5,555
14689,40678.47361,1,112.8,1,0,1,101
14690,40842.65208,3,341.96,3,3,2,332
14691,40856.52083,5,2114.33,4,4,5,445
14692,40749.63056,5,582.05,2,4,3,243
14693,40622.53472,1,172.9,1,0,1,101
14696,40882.57153,9,2070.97,5,5,5,555
14697,40668.65208,2,188.61,1,2,1,121
14698,40885.51806,5,1222.47,5,4,4,544
14699,40672.62083,1,109.13,1,0,1,101
14700,40854.61111,3,2195.1,3,3,5,335
14701,40876.52639,12,2462.94,5,5,5,555
14702,40885.81181,18,3210.29,5,5,5,555
14703,40872.39097,1,318.17,4,0,2,402
14704,40875.53542,9,1511.7,4,5,4,454
14705,40688.52708,1,179,1,0,1,101
14708,40884.34792,4,1096.67,5,3,4,534
14709,40871.65347,14,4911.14,4,5,5,455
14710,40872.62014,4,599.48,4,3,3,433
14711,40876.62361,12,2811.12,5,5,5,555
14712,40857.54097,3,917.07,4,3,4,434
14713,40877.68472,12,2660.1,5,5,5,555
14714,40862.54653,1,160.19,4,0,1,401
14715,40862.50694,4,867.38,4,3,3,433
14716,40843.72847,2,307.51,3,2,2,322
14719,40885.52986,6,1589.23,5,4,4,544
14720,40881.50139,3,663.81,5,3,3,533
14722,40739.62361,1,180.42,2,0,1,201
14723,40876.64097,6,1122.36,5,4,4,544
14725,40862.52917,1,655.58,4,0,3,403
14727,40612.61458,1,268.58,1,0,2,102
14729,40513.52986,1,313.49,1,0,2,102
14730,40885.61042,7,1956.24,5,4,4,544
14731,40839.6625,3,380.02,3,3,2,332
14732,40878.60694,10,2686.34,5,5,5,555
14733,40877.62083,15,9479.54,5,5,5,555
14735,40883.50625,32,5837.69,5,5,5,555
14737,40883.42778,3,1164.55,5,3,4,534
14738,40847.53958,9,1289.94,3,5,4,354
14739,40884.60556,8,3899.1,5,5,5,555
14740,40695.63681,4,1423.21,1,3,4,134
14741,40875.36667,6,1400.34,4,4,4,444
14744,40870.53542,9,1088.53,4,5,4,454
14745,40774.42014,6,1167.16,2,4,4,244
14747,40639.42847,2,294.3,1,2,2,122
14748,40857.77292,6,1311.79,4,4,4,444
14752,40843.49653,1,389.64,3,0,2,302
14753,40799.61806,1,563.15,2,0,3,203
14754,40842.50069,2,638.05,3,2,3,323
14755,40877.475,12,4965.38,5,5,5,555
14756,40871.75903,1,738.96,4,0,3,403
14757,40811.60833,1,420.5,2,0,2,202
14758,40742.34792,4,1484.06,2,3,4,234
14759,40882.50208,3,1625.97,5,3,4,534
14760,40592.60833,2,53.8,1,2,1,121
