CustomerID,RFM_Score,Risk_Group,Country
13167,433,Medium_Risk,United Kingdom
13167,433,Medium_Risk,United Kingdom
13167,433,Medium_Risk,United Kingdom
13167,433,Medium_Risk,United Kingdom
13167,433,Medium_Risk,United Kingdom
13167,433,Medium_Risk,United Kingdom
13167,433,Medium_Risk,United Kingdom
13167,433,Medium_Risk,United Kingdom
13167,433,Medium_Risk,United Kingdom
13167,433,Medium_Risk,United Kingdom
13167,433,Medium_Risk,United Kingdom
13167,433,Medium_Risk,United Kingdom
13167,433,Medium_Risk,United Kingdom
18102,555,Low_Risk,United Kingdom
18102,555,Low_Risk,United Kingdom
18102,555,Low_Risk,United Kingdom
18102,555,Low_Risk,United Kingdom
18102,555,Low_Risk,United Kingdom
18102,555,Low_Risk,United Kingdom
18102,555,Low_Risk,United Kingdom
18102,555,Low_Risk,United Kingdom
18102,555,Low_Risk,United Kingdom
18102,555,Low_Risk,United Kingdom
18102,555,Low_Risk,United Kingdom
18102,555,Low_Risk,United Kingdom
18102,555,Low_Risk,United Kingdom
18102,555,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
13994,545,Low_Risk,United Kingdom
15971,455,Low_Risk,United Kingdom
15971,455,Low_Risk,United Kingdom
15971,455,Low_Risk,United Kingdom
15971,455,Low_Risk,United Kingdom
15105,445,Medium_Risk,United Kingdom
15105,445,Medium_Risk,United Kingdom
15105,445,Medium_Risk,United Kingdom
15105,445,Medium_Risk,United Kingdom
15105,445,Medium_Risk,United Kingdom
15105,445,Medium_Risk,United Kingdom
15105,445,Medium_Risk,United Kingdom
15105,445,Medium_Risk,United Kingdom
15105,445,Medium_Risk,United Kingdom
15105,445,Medium_Risk,United Kingdom
15105,445,Medium_Risk,United Kingdom
15105,445,Medium_Risk,United Kingdom
15105,445,Medium_Risk,United Kingdom
15105,445,Medium_Risk,United Kingdom
15105,445,Medium_Risk,United Kingdom
15105,445,Medium_Risk,United Kingdom
15105,445,Medium_Risk,United Kingdom
15105,445,Medium_Risk,United Kingdom
15105,445,Medium_Risk,United Kingdom
15105,445,Medium_Risk,United Kingdom
15105,445,Medium_Risk,United Kingdom
15105,445,Medium_Risk,United Kingdom
15105,445,Medium_Risk,United Kingdom
15105,445,Medium_Risk,United Kingdom
15105,445,Medium_Risk,United Kingdom
15105,445,Medium_Risk,United Kingdom
15105,445,Medium_Risk,United Kingdom
15105,445,Medium_Risk,United Kingdom
15105,445,Medium_Risk,United Kingdom
15105,445,Medium_Risk,United Kingdom
14651,323,Medium_Risk,United Kingdom
14651,323,Medium_Risk,United Kingdom
14651,323,Medium_Risk,United Kingdom
14651,323,Medium_Risk,United Kingdom
14651,323,Medium_Risk,United Kingdom
14651,323,Medium_Risk,United Kingdom
14651,323,Medium_Risk,United Kingdom
14651,323,Medium_Risk,United Kingdom
14651,323,Medium_Risk,United Kingdom
14651,323,Medium_Risk,United Kingdom
14651,323,Medium_Risk,United Kingdom
14651,323,Medium_Risk,United Kingdom
14651,323,Medium_Risk,United Kingdom
14651,323,Medium_Risk,United Kingdom
14651,323,Medium_Risk,United Kingdom
14651,323,Medium_Risk,United Kingdom
14651,323,Medium_Risk,United Kingdom
14651,323,Medium_Risk,United Kingdom
14651,323,Medium_Risk,United Kingdom
14651,323,Medium_Risk,United Kingdom
14651,323,Medium_Risk,United Kingdom
14651,323,Medium_Risk,United Kingdom
14651,323,Medium_Risk,United Kingdom
14651,323,Medium_Risk,United Kingdom
14651,323,Medium_Risk,United Kingdom
14651,323,Medium_Risk,United Kingdom
14651,323,Medium_Risk,United Kingdom
14651,323,Medium_Risk,United Kingdom
14651,323,Medium_Risk,United Kingdom
14651,323,Medium_Risk,United Kingdom
14651,323,Medium_Risk,United Kingdom
14651,323,Medium_Risk,United Kingdom
14651,323,Medium_Risk,United Kingdom
14651,323,Medium_Risk,United Kingdom
14651,323,Medium_Risk,United Kingdom
14651,323,Medium_Risk,United Kingdom
14651,323,Medium_Risk,United Kingdom
14651,323,Medium_Risk,United Kingdom
14651,323,Medium_Risk,United Kingdom
14651,323,Medium_Risk,United Kingdom
14651,323,Medium_Risk,United Kingdom
14651,323,Medium_Risk,United Kingdom
12971,555,Low_Risk,United Kingdom
12971,555,Low_Risk,United Kingdom
12971,555,Low_Risk,United Kingdom
12971,555,Low_Risk,United Kingdom
12971,555,Low_Risk,United Kingdom
15502,455,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
14031,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
15159,555,Low_Risk,United Kingdom
14031,555,Low_Risk,United Kingdom
15502,455,Low_Risk,United Kingdom
15502,455,Low_Risk,United Kingdom
15502,455,Low_Risk,United Kingdom
16441,322,Medium_Risk,United Kingdom
16441,322,Medium_Risk,United Kingdom
16441,322,Medium_Risk,United Kingdom
16441,322,Medium_Risk,United Kingdom
16441,322,Medium_Risk,United Kingdom
16441,322,Medium_Risk,United Kingdom
16441,322,Medium_Risk,United Kingdom
16441,322,Medium_Risk,United Kingdom
16441,322,Medium_Risk,United Kingdom
16441,322,Medium_Risk,United Kingdom
16441,322,Medium_Risk,United Kingdom
12747,555,Low_Risk,United Kingdom
12747,555,Low_Risk,United Kingdom
12747,555,Low_Risk,United Kingdom
12747,555,Low_Risk,United Kingdom
12747,555,Low_Risk,United Kingdom
12747,555,Low_Risk,United Kingdom
12747,555,Low_Risk,United Kingdom
12747,555,Low_Risk,United Kingdom
12747,555,Low_Risk,United Kingdom
12747,555,Low_Risk,United Kingdom
12747,555,Low_Risk,United Kingdom
12747,555,Low_Risk,United Kingdom
12747,555,Low_Risk,United Kingdom
12747,555,Low_Risk,United Kingdom
12747,555,Low_Risk,United Kingdom
17381,555,Low_Risk,United Kingdom
17381,555,Low_Risk,United Kingdom
17381,555,Low_Risk,United Kingdom
17381,555,Low_Risk,United Kingdom
17381,555,Low_Risk,United Kingdom
17381,555,Low_Risk,United Kingdom
17381,555,Low_Risk,United Kingdom
17381,555,Low_Risk,United Kingdom
15111,434,Medium_Risk,United Kingdom
15111,434,Medium_Risk,United Kingdom
15111,434,Medium_Risk,United Kingdom
15111,434,Medium_Risk,United Kingdom
15111,434,Medium_Risk,United Kingdom
15111,434,Medium_Risk,United Kingdom
15111,434,Medium_Risk,United Kingdom
15111,434,Medium_Risk,United Kingdom
15111,434,Medium_Risk,United Kingdom
15111,434,Medium_Risk,United Kingdom
15111,434,Medium_Risk,United Kingdom
15111,434,Medium_Risk,United Kingdom
15111,434,Medium_Risk,United Kingdom
15111,434,Medium_Risk,United Kingdom
15111,434,Medium_Risk,United Kingdom
15111,434,Medium_Risk,United Kingdom
15111,434,Medium_Risk,United Kingdom
15111,434,Medium_Risk,United Kingdom
15111,434,Medium_Risk,United Kingdom
15111,434,Medium_Risk,United Kingdom
15111,434,Medium_Risk,United Kingdom
15111,434,Medium_Risk,United Kingdom
15111,434,Medium_Risk,United Kingdom
15111,434,Medium_Risk,United Kingdom
15111,434,Medium_Risk,United Kingdom
15111,434,Medium_Risk,United Kingdom
15111,434,Medium_Risk,United Kingdom
15111,434,Medium_Risk,United Kingdom
15111,434,Medium_Risk,United Kingdom
15111,434,Medium_Risk,United Kingdom
15111,434,Medium_Risk,United Kingdom
15111,434,Medium_Risk,United Kingdom
15111,434,Medium_Risk,United Kingdom
15111,434,Medium_Risk,United Kingdom
15111,434,Medium_Risk,United Kingdom
15111,434,Medium_Risk,United Kingdom
15111,434,Medium_Risk,United Kingdom
15111,434,Medium_Risk,United Kingdom
15111,434,Medium_Risk,United Kingdom
15111,434,Medium_Risk,United Kingdom
15111,434,Medium_Risk,United Kingdom
15111,434,Medium_Risk,United Kingdom
15111,434,Medium_Risk,United Kingdom
15111,434,Medium_Risk,United Kingdom
15111,434,Medium_Risk,United Kingdom
15111,434,Medium_Risk,United Kingdom
15111,434,Medium_Risk,United Kingdom
15111,434,Medium_Risk,United Kingdom
15111,434,Medium_Risk,United Kingdom
15111,434,Medium_Risk,United Kingdom
15111,434,Medium_Risk,United Kingdom
15111,434,Medium_Risk,United Kingdom
12413,343,Medium_Risk,France
12413,343,Medium_Risk,France
12413,343,Medium_Risk,France
12413,343,Medium_Risk,France
12413,343,Medium_Risk,France
12413,343,Medium_Risk,France
12413,343,Medium_Risk,France
12413,343,Medium_Risk,France
12413,343,Medium_Risk,France
12413,343,Medium_Risk,France
13319,555,Low_Risk,United Kingdom
13319,555,Low_Risk,United Kingdom
13319,555,Low_Risk,United Kingdom
13319,555,Low_Risk,United Kingdom
13319,555,Low_Risk,United Kingdom
13319,555,Low_Risk,United Kingdom
13319,555,Low_Risk,United Kingdom
13319,555,Low_Risk,United Kingdom
13319,555,Low_Risk,United Kingdom
13319,555,Low_Risk,United Kingdom
13319,555,Low_Risk,United Kingdom
13319,555,Low_Risk,United Kingdom
13319,555,Low_Risk,United Kingdom
13319,555,Low_Risk,United Kingdom
13319,555,Low_Risk,United Kingdom
13319,555,Low_Risk,United Kingdom
13319,555,Low_Risk,United Kingdom
13319,555,Low_Risk,United Kingdom
13319,555,Low_Risk,United Kingdom
13319,555,Low_Risk,United Kingdom
13319,555,Low_Risk,United Kingdom
13319,555,Low_Risk,United Kingdom
13319,555,Low_Risk,United Kingdom
13319,555,Low_Risk,United Kingdom
13319,555,Low_Risk,United Kingdom
13319,555,Low_Risk,United Kingdom
13319,555,Low_Risk,United Kingdom
13319,555,Low_Risk,United Kingdom
13319,555,Low_Risk,United Kingdom
13319,555,Low_Risk,United Kingdom
13319,555,Low_Risk,United Kingdom
13319,555,Low_Risk,United Kingdom
13319,555,Low_Risk,United Kingdom
13319,555,Low_Risk,United Kingdom
13319,555,Low_Risk,United Kingdom
13319,555,Low_Risk,United Kingdom
13319,555,Low_Risk,United Kingdom
13319,555,Low_Risk,United Kingdom
13319,555,Low_Risk,United Kingdom
13319,555,Low_Risk,United Kingdom
13319,555,Low_Risk,United Kingdom
13319,555,Low_Risk,United Kingdom
13319,555,Low_Risk,United Kingdom
13319,555,Low_Risk,United Kingdom
15241,354,Medium_Risk,United Kingdom
15241,354,Medium_Risk,United Kingdom
15241,354,Medium_Risk,United Kingdom
15241,354,Medium_Risk,United Kingdom
15241,354,Medium_Risk,United Kingdom
15241,354,Medium_Risk,United Kingdom
15241,354,Medium_Risk,United Kingdom
15241,354,Medium_Risk,United Kingdom
15241,354,Medium_Risk,United Kingdom
15241,354,Medium_Risk,United Kingdom
15241,354,Medium_Risk,United Kingdom
15241,354,Medium_Risk,United Kingdom
15241,354,Medium_Risk,United Kingdom
15241,354,Medium_Risk,United Kingdom
15241,354,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
16253,335,Medium_Risk,United Kingdom
15694,555,Low_Risk,United Kingdom
15694,555,Low_Risk,United Kingdom
15694,555,Low_Risk,United Kingdom
15694,555,Low_Risk,United Kingdom
15694,555,Low_Risk,United Kingdom
15694,555,Low_Risk,United Kingdom
15694,555,Low_Risk,United Kingdom
15694,555,Low_Risk,United Kingdom
15694,555,Low_Risk,United Kingdom
15694,555,Low_Risk,United Kingdom
15694,555,Low_Risk,United Kingdom
15694,555,Low_Risk,United Kingdom
15694,555,Low_Risk,United Kingdom
15694,555,Low_Risk,United Kingdom
13881,555,Low_Risk,United Kingdom
13881,555,Low_Risk,United Kingdom
13881,555,Low_Risk,United Kingdom
13881,555,Low_Risk,United Kingdom
13881,555,Low_Risk,United Kingdom
13881,555,Low_Risk,United Kingdom
13881,555,Low_Risk,United Kingdom
13881,555,Low_Risk,United Kingdom
13881,555,Low_Risk,United Kingdom
13881,555,Low_Risk,United Kingdom
13881,555,Low_Risk,United Kingdom
13881,555,Low_Risk,United Kingdom
13881,555,Low_Risk,United Kingdom
13881,555,Low_Risk,United Kingdom
14110,555,Low_Risk,United Kingdom
14110,555,Low_Risk,United Kingdom
14110,555,Low_Risk,United Kingdom
14110,555,Low_Risk,United Kingdom
14110,555,Low_Risk,United Kingdom
14110,555,Low_Risk,United Kingdom
14110,555,Low_Risk,United Kingdom
14110,555,Low_Risk,United Kingdom
14110,555,Low_Risk,United Kingdom
14110,555,Low_Risk,United Kingdom
14110,555,Low_Risk,United Kingdom
12989,555,Low_Risk,United Kingdom
13650,444,Medium_Risk,United Kingdom
13650,444,Medium_Risk,United Kingdom
13650,444,Medium_Risk,United Kingdom
13650,444,Medium_Risk,United Kingdom
13650,444,Medium_Risk,United Kingdom
13650,444,Medium_Risk,United Kingdom
13650,444,Medium_Risk,United Kingdom
13650,444,Medium_Risk,United Kingdom
13650,444,Medium_Risk,United Kingdom
13650,444,Medium_Risk,United Kingdom
13650,444,Medium_Risk,United Kingdom
13650,444,Medium_Risk,United Kingdom
13650,444,Medium_Risk,United Kingdom
13650,444,Medium_Risk,United Kingdom
13650,444,Medium_Risk,United Kingdom
13650,444,Medium_Risk,United Kingdom
13650,444,Medium_Risk,United Kingdom
13650,444,Medium_Risk,United Kingdom
13650,444,Medium_Risk,United Kingdom
13650,444,Medium_Risk,United Kingdom
13650,444,Medium_Risk,United Kingdom
13650,444,Medium_Risk,United Kingdom
13650,444,Medium_Risk,United Kingdom
13650,444,Medium_Risk,United Kingdom
13650,444,Medium_Risk,United Kingdom
13650,444,Medium_Risk,United Kingdom
13801,302,High_Risk,United Kingdom
13801,302,High_Risk,United Kingdom
13801,302,High_Risk,United Kingdom
13801,302,High_Risk,United Kingdom
13801,302,High_Risk,United Kingdom
13801,302,High_Risk,United Kingdom
13801,302,High_Risk,United Kingdom
13801,302,High_Risk,United Kingdom
13801,302,High_Risk,United Kingdom
13801,302,High_Risk,United Kingdom
13801,302,High_Risk,United Kingdom
13801,302,High_Risk,United Kingdom
13801,302,High_Risk,United Kingdom
13801,302,High_Risk,United Kingdom
13801,302,High_Risk,United Kingdom
13801,302,High_Risk,United Kingdom
13801,302,High_Risk,United Kingdom
13801,302,High_Risk,United Kingdom
13801,302,High_Risk,United Kingdom
13801,302,High_Risk,United Kingdom
13801,302,High_Risk,United Kingdom
13801,302,High_Risk,United Kingdom
13801,302,High_Risk,United Kingdom
17629,554,Low_Risk,United Kingdom
17629,554,Low_Risk,United Kingdom
17629,554,Low_Risk,United Kingdom
17629,554,Low_Risk,United Kingdom
17629,554,Low_Risk,United Kingdom
17629,554,Low_Risk,United Kingdom
17629,554,Low_Risk,United Kingdom
17629,554,Low_Risk,United Kingdom
17629,554,Low_Risk,United Kingdom
17629,554,Low_Risk,United Kingdom
17629,554,Low_Risk,United Kingdom
17629,554,Low_Risk,United Kingdom
17629,554,Low_Risk,United Kingdom
17629,554,Low_Risk,United Kingdom
17629,554,Low_Risk,United Kingdom
17629,554,Low_Risk,United Kingdom
17629,554,Low_Risk,United Kingdom
17629,554,Low_Risk,United Kingdom
17629,554,Low_Risk,United Kingdom
17629,554,Low_Risk,United Kingdom
17629,554,Low_Risk,United Kingdom
17629,554,Low_Risk,United Kingdom
17629,554,Low_Risk,United Kingdom
17629,554,Low_Risk,United Kingdom
17629,554,Low_Risk,United Kingdom
12989,555,Low_Risk,United Kingdom
12989,555,Low_Risk,United Kingdom
12989,555,Low_Risk,United Kingdom
12989,555,Low_Risk,United Kingdom
15864,454,Low_Risk,United Kingdom
15864,454,Low_Risk,United Kingdom
15864,454,Low_Risk,United Kingdom
15864,454,Low_Risk,United Kingdom
15864,454,Low_Risk,United Kingdom
16881,302,High_Risk,United Kingdom
16882,333,Medium_Risk,United Kingdom
16882,333,Medium_Risk,United Kingdom
16882,333,Medium_Risk,United Kingdom
16882,333,Medium_Risk,United Kingdom
16882,333,Medium_Risk,United Kingdom
16882,333,Medium_Risk,United Kingdom
16882,333,Medium_Risk,United Kingdom
16882,333,Medium_Risk,United Kingdom
16882,333,Medium_Risk,United Kingdom
16882,333,Medium_Risk,United Kingdom
16882,333,Medium_Risk,United Kingdom
16882,333,Medium_Risk,United Kingdom
16882,333,Medium_Risk,United Kingdom
16882,333,Medium_Risk,United Kingdom
16882,333,Medium_Risk,United Kingdom
16882,333,Medium_Risk,United Kingdom
16882,333,Medium_Risk,United Kingdom
16882,333,Medium_Risk,United Kingdom
16882,333,Medium_Risk,United Kingdom
16882,333,Medium_Risk,United Kingdom
16882,333,Medium_Risk,United Kingdom
16882,333,Medium_Risk,United Kingdom
16882,333,Medium_Risk,United Kingdom
16882,333,Medium_Risk,United Kingdom
15529,455,Low_Risk,United Kingdom
15529,455,Low_Risk,United Kingdom
15529,455,Low_Risk,United Kingdom
15529,455,Low_Risk,United Kingdom
15529,455,Low_Risk,United Kingdom
15529,455,Low_Risk,United Kingdom
15529,455,Low_Risk,United Kingdom
15529,455,Low_Risk,United Kingdom
15529,455,Low_Risk,United Kingdom
15529,455,Low_Risk,United Kingdom
15529,455,Low_Risk,United Kingdom
15529,455,Low_Risk,United Kingdom
15529,455,Low_Risk,United Kingdom
15529,455,Low_Risk,United Kingdom
15529,455,Low_Risk,United Kingdom
15529,455,Low_Risk,United Kingdom
15529,455,Low_Risk,United Kingdom
15529,455,Low_Risk,United Kingdom
15529,455,Low_Risk,United Kingdom
15529,455,Low_Risk,United Kingdom
15529,455,Low_Risk,United Kingdom
15529,455,Low_Risk,United Kingdom
15529,455,Low_Risk,United Kingdom
15529,455,Low_Risk,United Kingdom
15529,455,Low_Risk,United Kingdom
15529,455,Low_Risk,United Kingdom
15529,455,Low_Risk,United Kingdom
15529,455,Low_Risk,United Kingdom
15529,455,Low_Risk,United Kingdom
15529,455,Low_Risk,United Kingdom
15529,455,Low_Risk,United Kingdom
15529,455,Low_Risk,United Kingdom
15529,455,Low_Risk,United Kingdom
15529,455,Low_Risk,United Kingdom
15529,455,Low_Risk,United Kingdom
15529,455,Low_Risk,United Kingdom
15529,455,Low_Risk,United Kingdom
15529,455,Low_Risk,United Kingdom
15529,455,Low_Risk,United Kingdom
15529,455,Low_Risk,United Kingdom
15529,455,Low_Risk,United Kingdom
15529,455,Low_Risk,United Kingdom
15529,455,Low_Risk,United Kingdom
15529,455,Low_Risk,United Kingdom
15529,455,Low_Risk,United Kingdom
15529,455,Low_Risk,United Kingdom
15529,455,Low_Risk,United Kingdom
15529,455,Low_Risk,United Kingdom
15529,455,Low_Risk,United Kingdom
15529,455,Low_Risk,United Kingdom
15529,455,Low_Risk,United Kingdom
15529,455,Low_Risk,United Kingdom
15529,455,Low_Risk,United Kingdom
15529,455,Low_Risk,United Kingdom
15529,455,Low_Risk,United Kingdom
15529,455,Low_Risk,United Kingdom
15529,455,Low_Risk,United Kingdom
15529,455,Low_Risk,United Kingdom
15529,455,Low_Risk,United Kingdom
15529,455,Low_Risk,United Kingdom
15529,455,Low_Risk,United Kingdom
14606,555,Low_Risk,United Kingdom
14606,555,Low_Risk,United Kingdom
14606,555,Low_Risk,United Kingdom
14606,555,Low_Risk,United Kingdom
14606,555,Low_Risk,United Kingdom
14606,555,Low_Risk,United Kingdom
14606,555,Low_Risk,United Kingdom
14606,555,Low_Risk,United Kingdom
14606,555,Low_Risk,United Kingdom
14606,555,Low_Risk,United Kingdom
14606,555,Low_Risk,United Kingdom
14606,555,Low_Risk,United Kingdom
14606,555,Low_Risk,United Kingdom
